"recipe_spell_id","source_kind","att_class","att_recipe_item_id","source_parent_kind","source_parent_id","source_parent_name","map_id","coord_x","coord_y","extra_spawns","awp_own","awp_ancestor","awp_ancestor_from","att_file","att_occurrences","att_source_ancestry","attribution_basis"
"445353","quest","ITEM","223126","q","83240","The Theater Troupe","2248","56.4","51.4","","110100","110002","m+6","Zones.lua","1","h:-732>m:2274>m:2248>ah:2590>ah:83240>h:-45>q:83240>ah:226263","att_profession_db+att_tree"
"445354","worlddrop","ITEM","223123","","","","","","","","120000","110002","flt+1","WorldDrops.lua","1","h:-698>x:11>flt:200","att_profession_db+att_tree"
"445355","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445356","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445357","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445358","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-243","att_profession_db+att_tree"
"445359","drop","ITEM","223142","inst","1271","","2216","52.2","45.8","","","110002","inst+3","Instances.lua","2","h:-75>x:11>inst:1271>d:101>e:2585","att_profession_db+att_tree"
"445360","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>flt:50","att_profession_db+att_tree"
"445361","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>flt:57","att_profession_db+att_tree"
"445362","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445363","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445364","vendor","ITEM","223129","n","219051","Lyrendal <Artisan's Consortium Quartermaster>","2339","59.8","56.4","","","110002","m+3","Zones.lua","1","h:-732>m:2274>m:2339>h:-58>n:219051","att_profession_db+att_tree"
"445365","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>flt:50","att_profession_db+att_tree"
"445366","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445367","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445368","vendor","ITEM","223114","n","213145","Auralia Steelstrike <Arathi Quartermaster>","2215","41.3","53.1","42.4,55","","110002","m+4","Zones.lua","1","h:-732>m:2274>m:2215>ah:2570>h:-58>n:213145","att_profession_db+att_tree"
"445370","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445371","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>flt:56","att_profession_db+att_tree"
"445372","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445373","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","110207","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-243","att_profession_db+att_tree"
"445374","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","110207","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-243","att_profession_db+att_tree"
"445375","drop","ITEM","223117","inst","1267","","2215","41.3","49.3","","","110002","inst+3","Instances.lua","2","h:-75>x:11>inst:1267>d:101>e:2573","att_profession_db+att_tree"
"445376","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","110207","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-243","att_profession_db+att_tree"
"445377","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445378","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445379","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-245","att_profession_db+att_tree"
"445380","vendor","ITEM","223131","n","219051","Lyrendal <Artisan's Consortium Quartermaster>","2339","59.8","56.4","","","110002","m+3","Zones.lua","1","h:-732>m:2274>m:2339>h:-58>n:219051","att_profession_db+att_tree"
"445381","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-243","att_profession_db+att_tree"
"445382","quest","ITEM","228708","q","83240","The Theater Troupe","2248","56.4","51.4","","","110002","m+6","Zones.lua","1","h:-732>m:2274>m:2248>ah:2590>ah:83240>h:-45>q:83240>ah:226263","att_profession_db+att_tree"
"445383","drop","ITEM","223143","inst","1271","","2216","52.2","45.8","","","110002","inst+3","Instances.lua","2","h:-75>x:11>inst:1271>d:101>e:2585","att_profession_db+att_tree"
"445384","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-243","att_profession_db+att_tree"
"445385","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-245","att_profession_db+att_tree"
"445386","drop","ITEM","223138","m","2255","","2255","","","","","110002","m+4","Zones.lua","1","h:-732>m:2274>m:2255>ah:2600>h:-406>h:-47","att_profession_db+att_tree"
"445387","drop","ITEM","223115","inst","1267","","2215","41.3","49.3","","","110002","inst+3","Instances.lua","2","h:-75>x:11>inst:1267>d:101>e:2573","att_profession_db+att_tree"
"445388","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445389","worlddrop","ITEM","223140","","","","","","","","120000","110002","flt+1","WorldDrops.lua","1","h:-698>x:11>flt:200","att_profession_db+att_tree"
"445390","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445391","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445392","vendor","ITEM","0","n","219085","Nagad <Enchanting Trainer>","2339","52.9","71.3","","110207","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:333>n:219085>h:-243","att_profession_db+att_tree"
"445393","drop","ITEM","223139","","","","","","","","","110002","h+2","Delves.lua","1","h:-204>x:11>h:-24>flt:200","att_profession_db+att_tree"
"445394","drop","ITEM","223141","inst","1271","","2216","52.2","45.8","","","110002","inst+3","Instances.lua","2","h:-75>x:11>inst:1271>d:101>e:2585","att_profession_db+att_tree"
"445395","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445396","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445397","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445398","vendor","ITEM","223132","n","219051","Lyrendal <Artisan's Consortium Quartermaster>","2339","59.8","56.4","","","110002","m+3","Zones.lua","1","h:-732>m:2274>m:2339>h:-58>n:219051","att_profession_db+att_tree"
"445399","worlddrop","ITEM","223121","","","","","","","","120000","110002","flt+1","WorldDrops.lua","1","h:-698>x:11>flt:200","att_profession_db+att_tree"
"445400","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445401","quest","ITEM","223134","q","76586","Spreading The Light","2215","55.3","14.5","","110100","110002","m+6","Zones.lua","1","h:-732>m:2274>m:2215>ah:2570>ah:76586>h:-62>q:76586>ah:226264","att_profession_db+att_tree"
"445402","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445403","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445466","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:333>x:11>flt:200","att_profession_db+att_tree"
"445477","unavailable","NYI","0","","","","","","","","110207","110000","x+1","NeverImplemented.lua","1","h:-44>prof:185>flt:200>x:11>x:11","att_profession_db+att_tree"
"445478","unavailable","NYI","0","","","","","","","","110207","110000","x+1","NeverImplemented.lua","1","h:-44>prof:185>flt:200>x:11>x:11","att_profession_db+att_tree"
"445479","vendor","ITEM","228424","n","226205","Cendvin <Meadery Requisitions>","2248","74.4","45.2","","110207","110002","m+3","Zones.lua","1","h:-732>m:2274>m:2248>h:-58>n:226205","att_profession_db+att_tree"
"445480","vendor","ITEM","228423","n","226846","Captain Oathmyt","2215","44.2","61.4","","110105","110002","m+4","Zones.lua","1","h:-732>m:2274>m:2215>ah:82778>h:-58>n:226846","att_profession_db+att_tree"
"445481","unavailable","NYI","0","","","","","","","","110207","110000","x+1","NeverImplemented.lua","1","h:-44>prof:185>flt:200>x:11>x:11","att_profession_db+att_tree"
"445482","vendor","ITEM","225892","n","226846","Captain Oathmyt","2215","44.2","61.4","","110105","110002","m+4","Zones.lua","1","h:-732>m:2274>m:2215>ah:82778>h:-58>n:226846","att_profession_db+att_tree"
"445483","drop","ITEM","226190","inst","1273","","2255","35.6","71.6","","","110002","inst+3","Instances.lua","1","h:-75>x:11>inst:1273>d:109>e:2612","att_profession_db+att_tree"
"445484","vendor","ITEM","228421","n","226846","Captain Oathmyt","2215","44.2","61.4","","110105","110002","m+4","Zones.lua","1","h:-732>m:2274>m:2215>ah:82778>h:-58>n:226846","att_profession_db+att_tree"
"446179","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446183","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446185","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446186","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446188","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446189","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446190","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446191","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446192","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446193","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446194","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446195","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446226","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446236","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446237","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446238","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446243","unknown","ITEM","0","","","","","","","","","","","","0","","att_profession_db"
"446851","quest","QUEST","0","","","","","","","","","","","","0","","att_profession_db"
"446926","trainer","TRAINER","0","n","219094","Kotag <Tailoring Trainer>","2339","54.7","64.7","","","110002","m+4","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:197>n:219094","att_profession_db+att_tree"
"446927","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446928","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446929","trainer","TRAINER","0","n","219094","Kotag <Tailoring Trainer>","2339","54.7","64.7","","","110002","m+5","Zones.lua","1","h:-732>m:2274>m:2339>h:-44>prof:197>n:219094>flt:56","att_profession_db+att_tree"
"446930","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446931","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446932","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446933","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446934","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446935","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446936","unavailable","NYI","0","","","","","","","","","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446937","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446938","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446939","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446940","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446941","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446942","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446943","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446944","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446945","specialization","SPECIALIZATION","0","","","","","","","","","110002","x+2","Professions.lua","1","h:-44>prof:197>x:11>flt:200","att_profession_db+att_tree"
"446946","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446947","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446948","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446949","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446950","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446951","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446952","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446953","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
"446954","unavailable","NYI","0","","","","","","","","120000","110000","x+2","NeverImplemented.lua","1","h:-44>prof:197>flt:200>x:11>x:11","att_profession_db+att_tree"
