"decision","decision_basis","achievement_id","title","description","root_category","category_id","category_path","points","flags","criteria_tree_id","reward_item_id","att_source_files"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40882","Copious Coffers","Open 250 Bountiful Coffers with Restored Coffer Keys.","Delves","15522","Delves","10","131200","168040","237358","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40885","The Key to Madness","Open 500 Bountiful Coffers with Restored Coffer Keys.","Delves","15522","Delves","25","131200","168042","237355","Delves.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40911","The War Within Season 2: Master Blaster","Accomplished one of the following feats during Season Two of The War Within on your current character:","Feats of Strength","81","Feats of Strength","0","2048","168470","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40939","Harbinger of the Gilded","Equip an item of at least item level 636 in every slot during The War Within Season 1.","Feats of Strength","81","Feats of Strength","0","2048","168522","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40942","Weathered of the Undermine","Outgrow the use of Weathered Undermine Crests during The War Within Season 2.","Feats of Strength","81","Feats of Strength","0","2048","168526","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40943","Carved of the Undermine","Outgrow the use of Carved Undermine Crests during The War Within Season 2.","Feats of Strength","81","Feats of Strength","0","2048","168530","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40944","Runed of the Undermine","Outgrow the use of Runed Undermine Crests during The War Within Season 2.","Feats of Strength","81","Feats of Strength","0","2048","168534","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40945","Gilded of the Undermine","Obtain an average item level of 675 during The War Within Season 2.","Feats of Strength","81","Feats of Strength","0","2048","168538","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40949","The War Within Keystone Explorer: Season Two","Complete a Mythic+ dungeon within the time limit during The War Within Season Two.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","168577","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40950","The War Within Keystone Conqueror: Season Two","Attain a Mythic+ Rating of at least 1500 during The War Within Season Two.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","168579","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40952","The War Within Keystone Hero: Season Two","Attain a Mythic+ Rating of at least 2500 during The War Within Season Two.","Feats of Strength","15272","Feats of Strength > Dungeons","0","133120","168583","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40954","Enterprising Hero: The War Within Season Two","End The War Within Mythic+ Season 2 with a Mythic+ Rating in the top 0.1% of all players in your region.","Feats of Strength","15272","Feats of Strength > Dungeons","0","14336","168585","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40955","War Stories","Complete each of the Battle for Azeroth Quest Achievements listed below.","Quests","15284","Quests > Battle for Azeroth","20","131072","170397","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40957","Maximum Effort","Complete each of the War Effort achievements listed below.","Expansion Features","15308","Expansion Features > War Effort","30","131072","170443","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40958","Full Heart, Can't Lose","Complete each of the Heart of Azeroth achievements listed below.","Expansion Features","15417","Expansion Features > Heart of Azeroth","30","131072","170428","0","Zones.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40959","Black Empire State of Mind","Repel the Black Empire by completing the achievements listed below.","Quests","15284","Quests > Battle for Azeroth","30","131072","170435","0","ExpansionFeatures.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40960","Uldir","Defeat the bosses of Uldir on Normal difficulty or higher.","Dungeons & Raids","15286","Dungeons & Raids > Battle Raid","10","131072","168612","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40961","Battle of Dazar'alor","Defeat the Bosses of Battle of Dazar'alot on Normal difficulty or higher.","Dungeons & Raids","15286","Dungeons & Raids > Battle Raid","10","131072","168616","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40962","The Eternal Palace","Defeat the following bosses on any difficulty.","Dungeons & Raids","15286","Dungeons & Raids > Battle Raid","10","131072","168626","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40963","Ny'alotha, the Waking City","Defeat the bosses of Ny'alotha, the Waking City on Normal difficulty or higher.","Dungeons & Raids","15286","Dungeons & Raids > Battle Raid","10","131072","168630","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40965","Keystone Hero: The MOTHERLODE!!","Complete The MOTHERLODE!! at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","168610","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40966","Keystone Hero: Operation: Mechagon - Workshop","Complete Operation: Mechagon - Workshop at Mythic Level 10 or higher, within the time limit.","Feats of Strength","15272","Feats of Strength > Dungeons","0","264192","168635","0","Instances.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40976","A Cool Twenty Years","Complete the following achievements.","Feats of Strength","15268","Feats of Strength > Promotions","0","133120","168873","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40977","Codex Editor: Ahn'Qiraj","Complete the scenario ""The Codex of Chromie.""","World Events","15532","World Events > Anniversary Celebration","10","131072","168892","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40984","Big Fan","Cast 20 votes at the Fashion Frenzy.","World Events","15532","World Events > Anniversary Celebration","10","131072","168953","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40985","I Have That One!","Match 1 mount during Mount Mania.","World Events","15532","World Events > Anniversary Celebration","10","131072","168955","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40986","Mount Master","Match 20 mounts during Mount Mania.","World Events","15532","World Events > Anniversary Celebration","10","131072","168957","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40987","Fashion Critic","Cast 1 vote at the Fashion Frenzy.","World Events","15532","World Events > Anniversary Celebration","10","131072","168959","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40988","Photo Op!","Visit at least 10 vista locations by taking vista portals.","World Events","15532","World Events > Anniversary Celebration","10","131072","168961","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40989","Pet Mischief","Use a pet disguiser to look like your pet and explore the area.","World Events","15532","World Events > Anniversary Celebration","10","131072","168963","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40990","Balloonist","Ride one of the celebration balloons.","World Events","15532","World Events > Anniversary Celebration","10","131072","169038","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40991","Frequent Flyer","Ride all four types of celebration balloons.","World Events","15532","World Events > Anniversary Celebration","10","131072","169040","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40992","Peanut Gallery","React to Lorewalker Cho's stories.","World Events","15532","World Events > Anniversary Celebration","10","131072","169045","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40993","Avid Listener","Listen to all of Lorewalker Cho's stories.","World Events","15532","World Events > Anniversary Celebration","10","131072","169047","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40994","An Original","Defeat at least one of the following world bosses during the WoW Anniversary.","World Events","15532","World Events > Anniversary Celebration","5","131072","169061","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40995","The Originals","Defeat all the following world bosses during the WoW Anniversary.","World Events","15532","World Events > Anniversary Celebration","10","131072","169068","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40996","A Gatecrasher","Defeat at least one of the following world bosses during the WoW Anniversary.","World Events","15532","World Events > Anniversary Celebration","5","131072","169075","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40997","The Gatecrashers","Defeat all of the following world bosses during the WoW Anniversary.","World Events","15532","World Events > Anniversary Celebration","10","131072","169079","0","Holidays.lua"
"confirmed_catalog_gap_needs_placement","current_db2_player_facing_and_att_catalog_but_not_collectionist","40998","A Timewalking Step Back to a Classic Dungeon Time","Complete at least one of the following Classic Timewalking dungeons.","World Events","15532","World Events > Anniversary Celebration","5","131072","169083","0","Holidays.lua"
